"family","species","trait","trait_value"
"Scrophulariaceae","Verbascum phlomoides","leaf_dry_mass",242.334365106439
"Scrophulariaceae","Verbascum phlomoides","plant_height_vegetative",0.913718207363735
"Scrophulariaceae","Verbascum phlomoides","seed_dry_mass",0.145043764339609
"Scrophulariaceae","Verbascum thapsus","LDMC",0.21051294368519
"Scrophulariaceae","Verbascum thapsus","SLA",13.9158475492976
"Scrophulariaceae","Verbascum thapsus","SRL",7622.53559762039
"Scrophulariaceae","Verbascum thapsus","leaf_N",19.8642997171935
"Scrophulariaceae","Verbascum thapsus","leaf_area",5850.02053677583
"Scrophulariaceae","Verbascum thapsus","leaf_dry_mass",403.211724942398
"Scrophulariaceae","Verbascum thapsus","plant_height_vegetative",0.84790509026391
"Scrophulariaceae","Verbascum thapsus","seed_dry_mass",0.0973938122427295
"Selaginellaceae","Selaginella selaginoides","LDMC",0.276451950553469
"Selaginellaceae","Selaginella selaginoides","SLA",30.6734620093575
"Selaginellaceae","Selaginella selaginoides","SRL",15073.8689498322
"Selaginellaceae","Selaginella selaginoides","leaf_N",20.4409818304458
"Selaginellaceae","Selaginella selaginoides","leaf_area",1.92363519727273
"Selaginellaceae","Selaginella selaginoides","leaf_dry_mass",0.0503184854698104
"Selaginellaceae","Selaginella selaginoides","plant_height_vegetative",0.0511157341294696
"Selaginellaceae","Selaginella selaginoides","seed_dry_mass",0.120433935977537
"Smilacaceae","Smilax glauca","LDMC",0.28634134252224
"Smilacaceae","Smilax glauca","SLA",58.1099992345953
"Smilacaceae","Smilax glauca","SRL",4370.04071628389
"Smilacaceae","Smilax glauca","leaf_N",20.7541194535045
"Smilacaceae","Smilax glauca","leaf_area",4766.50734038461
"Smilacaceae","Smilax glauca","leaf_dry_mass",337.420496257079
"Smilacaceae","Smilax glauca","plant_height_vegetative",0.306496436578343
"Smilacaceae","Smilax glauca","seed_dry_mass",35.9280281221408
"Smilacaceae","Smilax laurifolia","LDMC",0.289869846470919
"Smilacaceae","Smilax laurifolia","SLA",42.6201483539818
"Smilacaceae","Smilax laurifolia","SRL",4156.78148695955
"Smilacaceae","Smilax laurifolia","leaf_N",17.8017365289944
"Smilacaceae","Smilax laurifolia","leaf_area",4558.00511421443
"Smilacaceae","Smilax laurifolia","leaf_dry_mass",314.94512453853
"Smilacaceae","Smilax laurifolia","plant_height_vegetative",0.304746413890919
"Smilacaceae","Smilax laurifolia","seed_dry_mass",21.9251708338144
"Smilacaceae","Smilax rotundifolia","LDMC",0.279805541373936
"Smilacaceae","Smilax rotundifolia","SLA",28.9768210651516
"Smilacaceae","Smilax rotundifolia","SRL",8144.80064152826
"Smilacaceae","Smilax rotundifolia","leaf_N",24.2197086669304
"Smilacaceae","Smilax rotundifolia","leaf_area",5812.67922729177
"Smilacaceae","Smilax rotundifolia","leaf_dry_mass",433.280648559981
"Smilacaceae","Smilax rotundifolia","plant_height_vegetative",0.308490944155489
"Smilacaceae","Smilax rotundifolia","seed_dry_mass",38.7642447371426
"Solanaceae","Datura ferox","LDMC",0.180812631965563
"Solanaceae","Datura ferox","SLA",21.527854482993
"Solanaceae","Datura ferox","SRL",8912.21131477164
"Solanaceae","Datura ferox","leaf_N",37.9350629003336
"Solanaceae","Datura ferox","leaf_area",2226.25492500392
"Solanaceae","Datura ferox","leaf_dry_mass",137.407173023978
"Solanaceae","Datura ferox","plant_height_vegetative",0.994378657877856
"Solanaceae","Datura ferox","seed_dry_mass",14.4835088085553
"Solanaceae","Datura innoxia","LDMC",0.181485602761104
"Solanaceae","Datura innoxia","SLA",21.5917255155148
"Solanaceae","Datura innoxia","SRL",9437.37045471945
"Solanaceae","Datura innoxia","leaf_N",37.4079583314043
"Solanaceae","Datura innoxia","leaf_area",2253.34955980284
"Solanaceae","Datura innoxia","leaf_dry_mass",138.275619942645
"Solanaceae","Datura innoxia","plant_height_vegetative",1.0052180252091
"Solanaceae","Datura innoxia","seed_dry_mass",12.9800929070193
"Solanaceae","Datura wrightii","LDMC",0.176271180811023
"Solanaceae","Datura wrightii","SLA",21.8015635913357
"Solanaceae","Datura wrightii","SRL",6486.7781749808
"Solanaceae","Datura wrightii","leaf_N",38.1644139464502
"Solanaceae","Datura wrightii","leaf_area",3266.24512098966
"Solanaceae","Datura wrightii","leaf_dry_mass",215.302902335915
"Solanaceae","Datura wrightii","plant_height_vegetative",1.07055028122275
"Solanaceae","Datura wrightii","seed_dry_mass",18.8962591302275
"Solanaceae","Lycium andersonii","LDMC",0.250672397051278
"Solanaceae","Lycium andersonii","SLA",11.2941782212983
"Solanaceae","Lycium andersonii","SRL",3655.36054091619
"Solanaceae","Lycium andersonii","leaf_N",27.9233890585182
"Solanaceae","Lycium andersonii","leaf_area",172.484724119138
"Solanaceae","Lycium andersonii","leaf_dry_mass",13.396006131167
"Solanaceae","Lycium andersonii","plant_height_vegetative",0.391089206768283
"Solanaceae","Lycium andersonii","seed_dry_mass",1.90643479798926
"Solanaceae","Lycium berlandieri","LDMC",0.254698158839143
"Solanaceae","Lycium berlandieri","SLA",12.3808156292275
"Solanaceae","Lycium berlandieri","SRL",5126.40548344247
"Solanaceae","Lycium berlandieri","leaf_N",23.5475405408884
"Solanaceae","Lycium berlandieri","leaf_area",135.087575752887
"Solanaceae","Lycium berlandieri","leaf_dry_mass",9.26046744362697
"Solanaceae","Lycium berlandieri","plant_height_vegetative",0.366279023005123
"Solanaceae","Lycium berlandieri","seed_dry_mass",1.26252912875903
"Solanaceae","Lycium chilense","LDMC",0.26748229694867
"Solanaceae","Lycium chilense","SLA",11.2690218946585
"Solanaceae","Lycium chilense","SRL",3605.46987856212
"Solanaceae","Lycium chilense","leaf_N",24.6148053941381
"Solanaceae","Lycium chilense","leaf_area",187.915328452688
"Solanaceae","Lycium chilense","leaf_dry_mass",15.5210599055928
"Solanaceae","Lycium chilense","plant_height_vegetative",0.391207048774166
"Solanaceae","Lycium chilense","seed_dry_mass",1.63579229434591
"Solanaceae","Lycium cinereum","LDMC",0.255063313150764
"Solanaceae","Lycium cinereum","SLA",12.0909420522324
"Solanaceae","Lycium cinereum","SRL",5991.48518361565
"Solanaceae","Lycium cinereum","leaf_N",24.5476135551067
"Solanaceae","Lycium cinereum","leaf_area",159.291886330988
"Solanaceae","Lycium cinereum","leaf_dry_mass",11.2294792278208
"Solanaceae","Lycium cinereum","plant_height_vegetative",0.399949876933172
"Solanaceae","Lycium cinereum","seed_dry_mass",1.97461085265338
"Solanaceae","Lycium cooperi","LDMC",0.254587489183466
"Solanaceae","Lycium cooperi","SLA",12.1183683505519
"Solanaceae","Lycium cooperi","SRL",5462.79354820171
"Solanaceae","Lycium cooperi","leaf_N",24.9462890925477
"Solanaceae","Lycium cooperi","leaf_area",163.776445699344
"Solanaceae","Lycium cooperi","leaf_dry_mass",11.585370095669
"Solanaceae","Lycium cooperi","plant_height_vegetative",0.405506681176986
"Solanaceae","Lycium cooperi","seed_dry_mass",2.30846459748055
"Solanaceae","Lycium oxycarpum","LDMC",0.260857932401759
"Solanaceae","Lycium oxycarpum","SLA",11.9266178536409
"Solanaceae","Lycium oxycarpum","SRL",6466.53680149635
"Solanaceae","Lycium oxycarpum","leaf_N",23.7802435932986
"Solanaceae","Lycium oxycarpum","leaf_area",141.432010248116
"Solanaceae","Lycium oxycarpum","leaf_dry_mass",9.65810036939917
"Solanaceae","Lycium oxycarpum","plant_height_vegetative",0.368252798877364
"Solanaceae","Lycium oxycarpum","seed_dry_mass",1.03910876930768
"Solanaceae","Lycium pallidum","LDMC",0.257973623757243
"Solanaceae","Lycium pallidum","SLA",11.9122189235928
"Solanaceae","Lycium pallidum","SRL",3706.98787403043
"Solanaceae","Lycium pallidum","leaf_N",22.9265419285279
"Solanaceae","Lycium pallidum","leaf_area",156.344360980969
"Solanaceae","Lycium pallidum","leaf_dry_mass",11.1004123763669
"Solanaceae","Lycium pallidum","plant_height_vegetative",0.390265914520733
"Solanaceae","Lycium pallidum","seed_dry_mass",1.52640367934994
"Solanaceae","Physalis heterophylla","LDMC",0.19131071257479
"Solanaceae","Physalis heterophylla","SLA",24.189852911297
"Solanaceae","Physalis heterophylla","SRL",2570.27076299795
"Solanaceae","Physalis heterophylla","leaf_N",21.8497367166518
"Solanaceae","Physalis heterophylla","leaf_area",1433.42148005706
"Solanaceae","Physalis heterophylla","leaf_dry_mass",65.339464465754
"Solanaceae","Physalis heterophylla","plant_height_vegetative",0.509023353513692
"Solanaceae","Physalis heterophylla","seed_dry_mass",1.65391091142551
"Solanaceae","Physalis longifolia","LDMC",0.194427723641779
"Solanaceae","Physalis longifolia","SLA",23.812081537061
"Solanaceae","Physalis longifolia","SRL",3116.85798343416
"Solanaceae","Physalis longifolia","leaf_N",21.1172750665586
"Solanaceae","Physalis longifolia","leaf_area",1300.01411755212
"Solanaceae","Physalis longifolia","leaf_dry_mass",58.3328352474027
"Solanaceae","Physalis longifolia","plant_height_vegetative",0.495271961452316
"Solanaceae","Physalis longifolia","seed_dry_mass",0.970834236824066
"Solanaceae","Physalis pubescens","LDMC",0.185754293129999
"Solanaceae","Physalis pubescens","SLA",24.228218159216
"Solanaceae","Physalis pubescens","SRL",6457.25534228245
"Solanaceae","Physalis pubescens","leaf_N",19.7566476821089
"Solanaceae","Physalis pubescens","leaf_area",1998.87517556657
"Solanaceae","Physalis pubescens","leaf_dry_mass",102.475886507286
"Solanaceae","Physalis pubescens","plant_height_vegetative",0.388746859300234
"Solanaceae","Physalis pubescens","seed_dry_mass",0.829688689795189
"Solanaceae","Physalis pumila","LDMC",0.194590123798661
"Solanaceae","Physalis pumila","SLA",23.4414310074318
"Solanaceae","Physalis pumila","SRL",1823.89393516665
"Solanaceae","Physalis pumila","leaf_N",26.2697122498039
"Solanaceae","Physalis pumila","leaf_area",1676.81979027519
"Solanaceae","Physalis pumila","leaf_dry_mass",81.1462118240226
"Solanaceae","Physalis pumila","plant_height_vegetative",0.527292304963677
"Solanaceae","Physalis pumila","seed_dry_mass",1.47089705875065
"Solanaceae","Physalis virginiana","LDMC",0.206186188551032
"Solanaceae","Physalis virginiana","SLA",23.3023114347245
"Solanaceae","Physalis virginiana","SRL",2805.91284801963
"Solanaceae","Physalis virginiana","leaf_N",19.1742031131919
"Solanaceae","Physalis virginiana","leaf_area",603.935669316902
"Solanaceae","Physalis virginiana","leaf_dry_mass",25.5726972209472
"Solanaceae","Physalis virginiana","plant_height_vegetative",0.352379173072818
"Solanaceae","Physalis virginiana","seed_dry_mass",1.17657801830294
"Solanaceae","Physalis viscosa","LDMC",0.199734584160429
"Solanaceae","Physalis viscosa","SLA",23.3289253754208
"Solanaceae","Physalis viscosa","SRL",2997.11871573449
"Solanaceae","Physalis viscosa","leaf_N",20.2941779205831
"Solanaceae","Physalis viscosa","leaf_area",1103.32487248366
"Solanaceae","Physalis viscosa","leaf_dry_mass",47.9924622637892
"Solanaceae","Physalis viscosa","plant_height_vegetative",0.430129797978898
"Solanaceae","Physalis viscosa","seed_dry_mass",0.449915039004353
"Solanaceae","Salpichroa origanifolia","LDMC",0.197171178389567
"Solanaceae","Salpichroa origanifolia","SLA",22.2996929125381
"Solanaceae","Salpichroa origanifolia","SRL",10139.1636714637
"Solanaceae","Salpichroa origanifolia","leaf_N",33.9812542291026
"Solanaceae","Salpichroa origanifolia","leaf_area",959.943739319289
"Solanaceae","Salpichroa origanifolia","leaf_dry_mass",47.6111915913824
"Solanaceae","Salpichroa origanifolia","plant_height_vegetative",0.547904114936731
"Solanaceae","Salpichroa origanifolia","seed_dry_mass",1.88323065884885
"Solanaceae","Solanum americanum","LDMC",0.190246833313845
"Solanaceae","Solanum americanum","SLA",23.6422993387399
"Solanaceae","Solanum americanum","SRL",13239.5510271194
"Solanaceae","Solanum americanum","leaf_N",33.7977850978619
"Solanaceae","Solanum americanum","leaf_area",860.592087753555
"Solanaceae","Solanum americanum","leaf_dry_mass",36.6969122269711
"Solanaceae","Solanum americanum","plant_height_vegetative",0.74529969939538
"Solanaceae","Solanum americanum","seed_dry_mass",0.630772183012844
"Solanaceae","Solanum carolinense","LDMC",0.208888387258537
"Solanaceae","Solanum carolinense","SLA",20.1614848774459
"Solanaceae","Solanum carolinense","SRL",8287.18952076718
"Solanaceae","Solanum carolinense","leaf_N",23.5895562660111
"Solanaceae","Solanum carolinense","leaf_area",1227.80806620797
"Solanaceae","Solanum carolinense","leaf_dry_mass",75.3892337243296
"Solanaceae","Solanum carolinense","plant_height_vegetative",0.521020841299982
"Solanaceae","Solanum carolinense","seed_dry_mass",1.47424605996975
"Solanaceae","Solanum dulcamara","LDMC",0.176867075426952
"Solanaceae","Solanum dulcamara","SLA",31.9960780986378
"Solanaceae","Solanum dulcamara","SRL",12166.4872712676
"Solanaceae","Solanum dulcamara","leaf_N",43.6332982917939
"Solanaceae","Solanum dulcamara","leaf_area",1582.23115156362
"Solanaceae","Solanum dulcamara","leaf_dry_mass",52.9455054652264
"Solanaceae","Solanum dulcamara","plant_height_vegetative",1.0496836771331
"Solanaceae","Solanum dulcamara","seed_dry_mass",2.07442720116312
"Solanaceae","Solanum elaeagnifolium","LDMC",0.234423124110621
"Solanaceae","Solanum elaeagnifolium","SLA",12.1912527641289
"Solanaceae","Solanum elaeagnifolium","SRL",16219.3401556954
"Solanaceae","Solanum elaeagnifolium","leaf_N",35.9469658812878
"Solanaceae","Solanum elaeagnifolium","leaf_area",857.20121405164
"Solanaceae","Solanum elaeagnifolium","leaf_dry_mass",74.9666121574535
"Solanaceae","Solanum elaeagnifolium","plant_height_vegetative",0.604965875157455
"Solanaceae","Solanum elaeagnifolium","seed_dry_mass",4.37892382224839
"Solanaceae","Solanum incanum","LDMC",0.176407668712747
"Solanaceae","Solanum incanum","SLA",25.1764348586006
"Solanaceae","Solanum incanum","SRL",11099.0596471998
"Solanaceae","Solanum incanum","leaf_N",37.7380732284253
"Solanaceae","Solanum incanum","leaf_area",1197.05310217421
"Solanaceae","Solanum incanum","leaf_dry_mass",53.3737880890348
"Solanaceae","Solanum incanum","plant_height_vegetative",0.992090604874312
"Solanaceae","Solanum incanum","seed_dry_mass",3.78320938520204
"Solanaceae","Solanum physalifolium","LDMC",0.183928358730543
"Solanaceae","Solanum physalifolium","SLA",25.2841505355279
"Solanaceae","Solanum physalifolium","SRL",12094.3445540484
"Solanaceae","Solanum physalifolium","leaf_N",36.1103126383347
"Solanaceae","Solanum physalifolium","leaf_area",1334.77472893855
"Solanaceae","Solanum physalifolium","leaf_dry_mass",59.7575725899217
"Solanaceae","Solanum physalifolium","plant_height_vegetative",0.519811769972333
"Solanaceae","Solanum physalifolium","seed_dry_mass",1.92754010215629
"Solanaceae","Solanum ptychanthum","LDMC",0.207336393209767
"Solanaceae","Solanum ptychanthum","SLA",21.4757113161408
"Solanaceae","Solanum ptychanthum","SRL",13864.524233835
"Solanaceae","Solanum ptychanthum","leaf_N",20.3251476041586
"Solanaceae","Solanum ptychanthum","leaf_area",739.300579115133
"Solanaceae","Solanum ptychanthum","leaf_dry_mass",35.5007945789172
"Solanaceae","Solanum ptychanthum","plant_height_vegetative",0.464824965673025
"Solanaceae","Solanum ptychanthum","seed_dry_mass",0.324427702997124
"Solanaceae","Solanum rostratum","LDMC",0.195949236222588
"Solanaceae","Solanum rostratum","SLA",19.4676019813556
"Solanaceae","Solanum rostratum","SRL",15093.0953118064
"Solanaceae","Solanum rostratum","leaf_N",41.2365168137956
"Solanaceae","Solanum rostratum","leaf_area",2642.136978358
"Solanaceae","Solanum rostratum","leaf_dry_mass",205.095194550236
"Solanaceae","Solanum rostratum","plant_height_vegetative",0.845606660991917
"Solanaceae","Solanum rostratum","seed_dry_mass",2.45259176621254
"Solanaceae","Solanum triflorum","LDMC",0.186227332833468
"Solanaceae","Solanum triflorum","SLA",24.061288012174
"Solanaceae","Solanum triflorum","SRL",12603.7940242741
"Solanaceae","Solanum triflorum","leaf_N",35.0079657114485
"Solanaceae","Solanum triflorum","leaf_area",950.713894537115
"Solanaceae","Solanum triflorum","leaf_dry_mass",41.2742048047649
"Solanaceae","Solanum triflorum","plant_height_vegetative",0.805112522365895
"Solanaceae","Solanum triflorum","seed_dry_mass",1.0679539348164
"Solanaceae","Solanum villosum","LDMC",0.208319510920691
"Solanaceae","Solanum villosum","SLA",20.4405825120943
"Solanaceae","Solanum villosum","SRL",10419.338500526
"Solanaceae","Solanum villosum","leaf_N",34.9258400675058
"Solanaceae","Solanum villosum","leaf_area",717.762937373507
"Solanaceae","Solanum villosum","leaf_dry_mass",36.658664866792
"Solanaceae","Solanum villosum","plant_height_vegetative",0.356847998027546
"Solanaceae","Solanum villosum","seed_dry_mass",0.899895102306461
"Stylidiaceae","Levenhookia dubia","LDMC",0.51519415294725
"Stylidiaceae","Levenhookia dubia","SLA",46.0350048700346
"Stylidiaceae","Levenhookia dubia","SRL",29260.3028304813
"Stylidiaceae","Levenhookia dubia","leaf_N",11.4124318116686
"Stylidiaceae","Levenhookia dubia","leaf_area",237.525046943015
"Stylidiaceae","Levenhookia dubia","leaf_dry_mass",3.04163166467125
"Stylidiaceae","Levenhookia dubia","plant_height_vegetative",0.04828974840126
"Stylidiaceae","Levenhookia dubia","seed_dry_mass",0.0139776231849558
"Stylidiaceae","Stylidium inundatum","LDMC",0.162518053020341
"Stylidiaceae","Stylidium inundatum","SLA",41.2173023362069
"Stylidiaceae","Stylidium inundatum","SRL",37519.6353094511
"Stylidiaceae","Stylidium inundatum","leaf_N",25.0271685163991
"Stylidiaceae","Stylidium inundatum","leaf_area",689.145441349675
"Stylidiaceae","Stylidium inundatum","leaf_dry_mass",6.93544240140435
"Stylidiaceae","Stylidium inundatum","plant_height_vegetative",0.0878524741895561
"Stylidiaceae","Stylidium inundatum","seed_dry_mass",0.0211592040601246
"Taccaceae","Tacca leontopetaloides","LDMC",0.122785261556709
"Taccaceae","Tacca leontopetaloides","SLA",30.8539489418735
"Taccaceae","Tacca leontopetaloides","SRL",5033.3608557233
"Taccaceae","Tacca leontopetaloides","leaf_N",34.6284328669742
"Taccaceae","Tacca leontopetaloides","leaf_area",749.262306244719
"Taccaceae","Tacca leontopetaloides","leaf_dry_mass",15.423408978851
"Taccaceae","Tacca leontopetaloides","plant_height_vegetative",1.24649564675976
"Taccaceae","Tacca leontopetaloides","seed_dry_mass",20.5547601165241
"Talinaceae","Talinum caffrum","LDMC",0.0991459118500984
"Talinaceae","Talinum caffrum","SLA",8.70086004341552
"Talinaceae","Talinum caffrum","SRL",37183.7311213861
"Talinaceae","Talinum caffrum","leaf_N",35.6240833344521
"Talinaceae","Talinum caffrum","leaf_area",100.85300328216
"Talinaceae","Talinum caffrum","leaf_dry_mass",7.91778237019663
"Talinaceae","Talinum caffrum","plant_height_vegetative",0.403837732379124
"Talinaceae","Talinum caffrum","seed_dry_mass",2.475183373888
"Talinaceae","Talinum polygaloides","LDMC",0.0992233472591864
"Talinaceae","Talinum polygaloides","SLA",8.58693874126948
"Talinaceae","Talinum polygaloides","SRL",33702.3541728412
"Talinaceae","Talinum polygaloides","leaf_N",29.2830302093099
"Talinaceae","Talinum polygaloides","leaf_area",86.4491626292402
"Talinaceae","Talinum polygaloides","leaf_dry_mass",6.72360443993731
"Talinaceae","Talinum polygaloides","plant_height_vegetative",0.410741086285229
"Talinaceae","Talinum polygaloides","seed_dry_mass",1.45081717560876
"Thesiaceae","Thesium alpinum","LDMC",0.410589073202147
"Thesiaceae","Thesium alpinum","SLA",5.73520185252516
"Thesiaceae","Thesium alpinum","SRL",9025.31016324916
"Thesiaceae","Thesium alpinum","leaf_N",17.2958861632802
"Thesiaceae","Thesium alpinum","leaf_area",3741.28085675156
"Thesiaceae","Thesium alpinum","leaf_dry_mass",13.8284687305922
"Thesiaceae","Thesium alpinum","plant_height_vegetative",0.203539019897374
"Thesiaceae","Thesium alpinum","seed_dry_mass",2.70142104311199
"Thymelaeaceae","Daphne striata","LDMC",0.278224519799129
"Thymelaeaceae","Daphne striata","SLA",15.816578816359
"Thymelaeaceae","Daphne striata","SRL",2354.95263879547
"Thymelaeaceae","Daphne striata","leaf_N",27.327197200778
"Thymelaeaceae","Daphne striata","leaf_area",29.8613672699645
"Thymelaeaceae","Daphne striata","leaf_dry_mass",1.11001200402609
"Thymelaeaceae","Daphne striata","plant_height_vegetative",0.135063939974586
"Thymelaeaceae","Daphne striata","seed_dry_mass",8.8520713407804
"Thymelaeaceae","Dirca palustris","LDMC",0.191550447462416
"Thymelaeaceae","Dirca palustris","SLA",34.4248903400799
"Thymelaeaceae","Dirca palustris","SRL",1505.54038909967
"Thymelaeaceae","Dirca palustris","leaf_N",23.3603002040958
"Thymelaeaceae","Dirca palustris","leaf_area",2400.19584292779
"Thymelaeaceae","Dirca palustris","leaf_dry_mass",73.8675953162561
"Thymelaeaceae","Dirca palustris","plant_height_vegetative",0.705015474837796
"Thymelaeaceae","Dirca palustris","seed_dry_mass",1.96152922929292
"Thymelaeaceae","Kelleria dieffenbachii","LDMC",0.285842286547136
"Thymelaeaceae","Kelleria dieffenbachii","SLA",15.1495860612679
"Thymelaeaceae","Kelleria dieffenbachii","SRL",7216.6168257862
"Thymelaeaceae","Kelleria dieffenbachii","leaf_N",23.5893770517892
"Thymelaeaceae","Kelleria dieffenbachii","leaf_area",24.1700569926679
"Thymelaeaceae","Kelleria dieffenbachii","leaf_dry_mass",0.805624731093632
"Thymelaeaceae","Kelleria dieffenbachii","plant_height_vegetative",0.455059443433977
"Thymelaeaceae","Kelleria dieffenbachii","seed_dry_mass",0.536246209875441
"Thymelaeaceae","Pimelea humilis","LDMC",0.156419708152241
"Thymelaeaceae","Pimelea humilis","SLA",22.4102423127244
"Thymelaeaceae","Pimelea humilis","SRL",5043.99542636254
"Thymelaeaceae","Pimelea humilis","leaf_N",20.0585901528077
"Thymelaeaceae","Pimelea humilis","leaf_area",128.074782092949
"Thymelaeaceae","Pimelea humilis","leaf_dry_mass",6.1776893351398
"Thymelaeaceae","Pimelea humilis","plant_height_vegetative",0.460831954751068
"Thymelaeaceae","Pimelea humilis","seed_dry_mass",2.1864813162041
"Thymelaeaceae","Pimelea linifolia","LDMC",0.270792110397079
"Thymelaeaceae","Pimelea linifolia","SLA",13.133616950105
"Thymelaeaceae","Pimelea linifolia","SRL",3528.38249411265
"Thymelaeaceae","Pimelea linifolia","leaf_N",15.6703642437375
"Thymelaeaceae","Pimelea linifolia","leaf_area",38.3126491839981
"Thymelaeaceae","Pimelea linifolia","leaf_dry_mass",2.44889785285113
"Thymelaeaceae","Pimelea linifolia","plant_height_vegetative",0.534376772072855
"Thymelaeaceae","Pimelea linifolia","seed_dry_mass",2.20117895473909
"Thymelaeaceae","Pimelea microcephala","LDMC",0.196016864438546
"Thymelaeaceae","Pimelea microcephala","SLA",12.8503820580867
"Thymelaeaceae","Pimelea microcephala","SRL",1491.78365528879
"Thymelaeaceae","Pimelea microcephala","leaf_N",29.1197156186977
"Thymelaeaceae","Pimelea microcephala","leaf_area",35.530728236863
"Thymelaeaceae","Pimelea microcephala","leaf_dry_mass",1.87690535206442
"Thymelaeaceae","Pimelea microcephala","plant_height_vegetative",2.53724469513027
"Thymelaeaceae","Pimelea microcephala","seed_dry_mass",4.82334274447318
"Thymelaeaceae","Pimelea simplex","LDMC",0.224647038076725
"Thymelaeaceae","Pimelea simplex","SLA",11.8296172886657
"Thymelaeaceae","Pimelea simplex","SRL",6016.12645430811
"Thymelaeaceae","Pimelea simplex","leaf_N",18.1451616471513
"Thymelaeaceae","Pimelea simplex","leaf_area",48.3779433805826
"Thymelaeaceae","Pimelea simplex","leaf_dry_mass",3.67780639093816
"Thymelaeaceae","Pimelea simplex","plant_height_vegetative",0.460856134865615
"Thymelaeaceae","Pimelea simplex","seed_dry_mass",0.8486611309577
"Thymelaeaceae","Pimelea trichostachya","LDMC",0.286193326717176
"Thymelaeaceae","Pimelea trichostachya","SLA",4.20882755762611
"Thymelaeaceae","Pimelea trichostachya","SRL",125624.878136751
"Thymelaeaceae","Pimelea trichostachya","leaf_N",13.950405267057
"Thymelaeaceae","Pimelea trichostachya","leaf_area",33.5446059079984
"Thymelaeaceae","Pimelea trichostachya","leaf_dry_mass",13.7916986986215
"Thymelaeaceae","Pimelea trichostachya","plant_height_vegetative",0.71385219049609
"Thymelaeaceae","Pimelea trichostachya","seed_dry_mass",1.24654252818729
"Thymelaeaceae","Stellera chamaejasme","LDMC",0.306911101983475
"Thymelaeaceae","Stellera chamaejasme","SLA",19.7788222535411
"Thymelaeaceae","Stellera chamaejasme","SRL",85.8201314524297
"Thymelaeaceae","Stellera chamaejasme","leaf_N",31.6450328374068
"Thymelaeaceae","Stellera chamaejasme","leaf_area",34.581788124607
"Thymelaeaceae","Stellera chamaejasme","leaf_dry_mass",0.786765057160454
"Thymelaeaceae","Stellera chamaejasme","plant_height_vegetative",0.726246171216419
"Thymelaeaceae","Stellera chamaejasme","seed_dry_mass",3.74398850154923
"Tofieldiaceae","Tofieldia coccinea","LDMC",0.303519191129346
"Tofieldiaceae","Tofieldia coccinea","SLA",17.3344850531884
"Tofieldiaceae","Tofieldia coccinea","SRL",8963.05757717669
"Tofieldiaceae","Tofieldia coccinea","leaf_N",12.046729019697
"Tofieldiaceae","Tofieldia coccinea","leaf_area",60.7649175333666
"Tofieldiaceae","Tofieldia coccinea","leaf_dry_mass",3.24378505550303
"Tofieldiaceae","Tofieldia coccinea","plant_height_vegetative",0.0682299054102427
"Tofieldiaceae","Tofieldia coccinea","seed_dry_mass",0.0519356420746172
"Tofieldiaceae","Tofieldia pusilla","LDMC",0.305116376193017
"Tofieldiaceae","Tofieldia pusilla","SLA",18.1499681248155
"Tofieldiaceae","Tofieldia pusilla","SRL",10860.9325453641
"Tofieldiaceae","Tofieldia pusilla","leaf_N",15.9694317758157
"Tofieldiaceae","Tofieldia pusilla","leaf_area",48.2522835015062
"Tofieldiaceae","Tofieldia pusilla","leaf_dry_mass",2.48530247804997
"Tofieldiaceae","Tofieldia pusilla","plant_height_vegetative",0.0701588111085275
"Tofieldiaceae","Tofieldia pusilla","seed_dry_mass",0.0427148513419795
"Typhaceae","Sparganium eurycarpum","LDMC",0.211451912276301
"Typhaceae","Sparganium eurycarpum","SLA",13.1423277951809
"Typhaceae","Sparganium eurycarpum","SRL",3397.34918852637
"Typhaceae","Sparganium eurycarpum","leaf_N",24.4484760798297
"Typhaceae","Sparganium eurycarpum","leaf_area",6780.71836038365
"Typhaceae","Sparganium eurycarpum","leaf_dry_mass",779.75754171387
"Typhaceae","Sparganium eurycarpum","plant_height_vegetative",1.18073820696512
"Typhaceae","Sparganium eurycarpum","seed_dry_mass",21.0295378769595
"Typhaceae","Typha angustifolia","LDMC",0.254060437087452
"Typhaceae","Typha angustifolia","SLA",8.54740184590199
"Typhaceae","Typha angustifolia","SRL",4270.08057255483
"Typhaceae","Typha angustifolia","leaf_N",21.2438853064687
"Typhaceae","Typha angustifolia","leaf_area",6568.38189499485
"Typhaceae","Typha angustifolia","leaf_dry_mass",742.730092407058
"Typhaceae","Typha angustifolia","plant_height_vegetative",1.91206932094722
"Typhaceae","Typha angustifolia","seed_dry_mass",0.0885841574378118
"Typhaceae","Typha latifolia","LDMC",0.20992748030706
"Typhaceae","Typha latifolia","SLA",11.2071506530848
"Typhaceae","Typha latifolia","SRL",6989.75194508756
"Typhaceae","Typha latifolia","leaf_N",18.0943421616771
"Typhaceae","Typha latifolia","leaf_area",11584.0747388793
"Typhaceae","Typha latifolia","leaf_dry_mass",1064.99479645769
"Typhaceae","Typha latifolia","plant_height_vegetative",1.87933181509252
"Typhaceae","Typha latifolia","seed_dry_mass",0.0684518911382404
"Urticaceae","Boehmeria cylindrica","LDMC",0.246754692564174
"Urticaceae","Boehmeria cylindrica","SLA",20.605479401373
